"1981","Num studies:1","","1999","Num studies:2","","2001","Num studies:2","","2002","Num studies:1","","2003","Num studies:5","","2004","Num studies:3","","2005","Num studies:4","","2006","Num studies:6","","2007","Num studies:13","","2008","Num studies:16","","2009","Num studies:21","","2010","Num studies:12","","2011","Num studies:8","","2012","Num studies:21","","2013","Num studies:14","","2014","Num studies:16","","2015","Num studies:17","","2016","Num studies:20","","2017","Num studies:12","","2018","Num studies:11","","2019","Num studies:10","","2020","Num studies:1","","2021","Num studies:1","","No Start Date","Num studies:2",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","spatial",1,"0.007217090069284064%","active",1,"0.07326007326007326%","involves",1,"0.013206550449022714%","","","","amyloid-β",1,"0.018601190476190476%","kinetics",1,"0.03968253968253969%","reflect",1,"0.02753303964757709%","reduction",2,"0.005446623093681917%","reasons",2,"0.00924890339828977%","assesses",1,"0.02302025782688766%","pk",1,"0.13175230566534915%","repeatedly",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","compound",1,"0.007217090069284064%","safe",1,"0.21645021645021648%","gradual",1,"0.013206550449022714%","","","","total",1,"0.018601190476190476%","undergo",1,"0.03968253968253969%","bodies",1,"0.02753303964757709%","mortality",2,"0.005446623093681917%","radioligand",2,"0.007993605115907274%","subtype",1,"0.02302025782688766%","don't",1,"0.0368052999631947%","viewing",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","sensitive",1,"0.007217090069284064%","effective",1,"0.21645021645021648%","deterioration",1,"0.013206550449022714%","","","","phosphorylated",1,"0.018601190476190476%","magnetic",1,"0.03968253968253969%","burden",1,"0.02753303964757709%","shown",2,"0.005446623093681917%","production",2,"0.006004834686467693%","subsequent",1,"0.02302025782688766%","know",1,"0.0368052999631947%","visual",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","accurate",1,"0.007217090069284064%","severe",1,"0.21645021645021648%","death",1,"0.013206550449022714%","","","","p-tau",1,"0.018601190476190476%","resonance",1,"0.03968253968253969%","decline",1,"0.02753303964757709%","plaques",2,"0.005446623093681917%","failure",2,"0.007993605115907274%","assesed",1,"0.02302025782688766%","yet",1,"0.0368052999631947%","auditory",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","quantify",1,"0.007217090069284064%","effect",1,"0.02035002035002035%","researchers",1,"0.013206550449022714%","","","","designated",1,"0.018601190476190476%","aid",1,"0.03968253968253969%","hypothesized",1,"0.02753303964757709%","rupture",2,"0.005446623093681917%","etc",2,"0.006004834686467693%","pathologist",1,"0.02302025782688766%","how",1,"0.0368052999631947%","cues",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","concentration",1,"0.007217090069284064%","related",1,"0.02035002035002035%","interested",1,"0.013206550449022714%","","","","investigational",1,"0.018601190476190476%","definition",1,"0.03968253968253969%","obtained",1,"0.02753303964757709%","atheroma",2,"0.005446623093681917%","mean",2,"0.006004834686467693%","signal",1,"0.02302025782688766%","nose",1,"0.0368052999631947%","hypothesizes",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","targets",1,"0.007217090069284064%","potentials",1,"0.02035002035002035%","studying",1,"0.013206550449022714%","","","","required",1,"0.018601190476190476%","neuroanatomy",1,"0.03968253968253969%","differentiate",1,"0.02753303964757709%","fibrous",2,"0.005446623093681917%","those",2,"0.006004834686467693%","positive",1,"0.02302025782688766%","brain",1,"0.0368052999631947%","biofeedback",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","site",1,"0.007217090069284064%","auditory",1,"0.02035002035002035%","comparing",1,"0.013206550449022714%","","","","order",1,"0.018601190476190476%","review",1,"0.03968253968253969%","correlated",1,"0.02753303964757709%","necrotic",2,"0.005446623093681917%","allow",2,"0.00924890339828977%","displaying",1,"0.02302025782688766%","decode",1,"0.0368052999631947%","theta",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","aggregates",1,"0.007217090069284064%","evoked",1,"0.02035002035002035%","acquire",1,"0.013206550449022714%","","","","larger",1,"0.018601190476190476%","pk",1,"0.03968253968253969%","dopaminergic",1,"0.02753303964757709%","core",2,"0.005446623093681917%","carry",2,"0.023153890680559%","intensity",1,"0.02302025782688766%","smells",1,"0.0368052999631947%","range",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","successfully",1,"0.007217090069284064%","p50",1,"0.02035002035002035%","preliminary",1,"0.013206550449022714%","","","","420",1,"0.05807200929152149%","pharmacodynamic",1,"0.03968253968253969%","depletion",1,"0.02753303964757709%","thin-cap",2,"0.005446623093681917%","assessed",2,"0.007993605115907274%","3ggr",1,"0.02302025782688766%","neuroscience",1,"0.0368052999631947%","4-8",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","imaged",1,"0.007217090069284064%","p300",1,"0.02035002035002035%","years",1,"0.013206550449022714%","","","","40",1,"0.05807200929152149%","pd",1,"0.03968253968253969%","18f",1,"0.02753303964757709%","fibroatheroma",2,"0.005446623093681917%","proceed",2,"0.006004834686467693%","higher",1,"0.02302025782688766%","people",1,"0.0368052999631947%","hz",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","several",1,"0.007217090069284064%","mismatch",1,"0.02035002035002035%","age",1,"0.013206550449022714%","","","","recombinant",1,"0.022568269013766646%","data",1,"0.03968253968253969%","fluorodopa",1,"0.02753303964757709%","recently",2,"0.005446623093681917%","venous",2,"0.007993605115907274%","correlating",1,"0.02302025782688766%","tumors",1,"0.0368052999631947%","predicts",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","high",1,"0.007217090069284064%","negativity",1,"0.02035002035002035%","testing",1,"0.013206550449022714%","","","","fully",1,"0.022568269013766646%","ftih",1,"0.03968253968253969%","computed",1,"0.02753303964757709%","doi",2,"0.005446623093681917%","required",2,"0.007993605115907274%","anatomically",1,"0.02302025782688766%","may",1,"0.0368052999631947%","reading",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","affinity",1,"0.007217090069284064%","mmn",1,"0.02035002035002035%","screened",1,"0.013206550449022714%","","","","anti-aβ",1,"0.022568269013766646%","activity",1,"0.1488095238095238%","add",1,"0.02753303964757709%","provide",2,"0.021884070312888092%","quantitative",2,"0.006004834686467693%","found",1,"0.02302025782688766%","secretions",1,"0.0368052999631947%","working",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","11-c",1,"0.007217090069284064%","neither",1,"0.02035002035002035%","telephone",1,"0.013206550449022714%","","","","igg1",1,"0.022568269013766646%","continued",1,"0.1488095238095238%","validation",1,"0.02753303964757709%","remain",2,"0.005446623093681917%","scales",2,"0.0649724123140512%","routinely",1,"0.02302025782688766%","extremely",1,"0.0368052999631947%","case",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","18-f-labeled",1,"0.007217090069284064%","nor",1,"0.02035002035002035%","in-person",1,"0.013206550449022714%","","","","mab",1,"0.022568269013766646%","affitope",1,"0.1488095238095238%","preliminary",1,"0.02753303964757709%","keystone",2,"0.005446623093681917%","hr",2,"0.007993605115907274%","loss",1,"0.02302025782688766%","efficient",1,"0.0368052999631947%","13",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","tracers",1,"0.007217090069284064%","knows",1,"0.02035002035002035%","involve",1,"0.013206550449022714%","","","","prodromal",1,"0.022568269013766646%","ad02",1,"0.1488095238095238%","work",1,"0.02753303964757709%","limitations",2,"0.005446623093681917%","bp",2,"0.007993605115907274%","dopaminergic",1,"0.02302025782688766%","detecting",1,"0.0368052999631947%","deliver",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","fddnp",1,"0.007217090069284064%","name",1,"0.02035002035002035%","history",1,"0.013206550449022714%","","","","objectives",1,"0.022568269013766646%","vaccinations",1,"0.1488095238095238%","preceding",1,"0.02753303964757709%","approaches",2,"0.021884070312888092%","120",2,"0.007993605115907274%","neurons",1,"0.02302025782688766%","even",1,"0.0368052999631947%","occur",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","av-1",1,"0.007217090069284064%","chance",1,"0.02035002035002035%","neurological",1,"0.013206550449022714%","","","","cerebral",1,"0.022568269013766646%","already",1,"0.1488095238095238%","correlating",1,"0.02753303964757709%","addition",2,"0.021884070312888092%","min",2,"0.007993605115907274%","striatum",1,"0.02302025782688766%","before",1,"0.0368052999631947%","participants'",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","tracer",1,"0.007217090069284064%","different",1,"0.02035002035002035%","examination",1,"0.013206550449022714%","","","","content",1,"0.022568269013766646%","participated",1,"0.1488095238095238%","lescod",1,"0.02753303964757709%","calcifying",2,"0.005446623093681917%","acute",2,"0.006004834686467693%","uncertain",1,"0.02302025782688766%","review",1,"0.0368052999631947%","prospective",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","based",1,"0.007217090069284064%","interventions",1,"0.02035002035002035%","cognition",1,"0.013206550449022714%","","","","measured",1,"0.022568269013766646%","aff006",1,"0.1488095238095238%","functional",1,"0.02753303964757709%","thus",2,"0.005446623093681917%","80",2,"0.06423776641337534%","parkinsonian",1,"0.02302025782688766%","recent",1,"0.0368052999631947%","introductory",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","thioflavin-s",1,"0.007217090069284064%","sequentially",1,"0.02035002035002035%","collection",1,"0.013206550449022714%","","","","florbetapir-fluorine-18",1,"0.022568269013766646%","involved",1,"0.1488095238095238%","features",1,"0.02753303964757709%","direct",2,"0.005446623093681917%","start",2,"0.00924890339828977%","syndromes",1,"0.02302025782688766%","literature",1,"0.0368052999631947%","caretaker",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","derivative",1,"0.007217090069284064%","during",1,"0.02035002035002035%","saliva",1,"0.013206550449022714%","","","","18f-av-45f-av-45",1,"0.022568269013766646%","27",1,"0.1488095238095238%","prognosis",1,"0.02753303964757709%","2014",2,"0.005446623093681917%","round",2,"0.007993605115907274%","active",1,"0.02302025782688766%","different",1,"0.0368052999631947%","progress",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","6-iodo-2-",1,"0.007217090069284064%","consist",1,"0.02035002035002035%","samples",1,"0.013206550449022714%","","","","immunogenicity",1,"0.022568269013766646%","sites",1,"0.1488095238095238%","response",1,"0.02753303964757709%","existing",2,"0.021884070312888092%","samples",2,"0.006004834686467693%","substance",1,"0.02302025782688766%","human",1,"0.0368052999631947%","pass",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","4'-dimethylamino-",1,"0.007217090069284064%","four",1,"0.02035002035002035%","magnetic",1,"0.013206550449022714%","","","","54",1,"0.022568269013766646%","europe",1,"0.1488095238095238%","thus",1,"0.02753303964757709%","transaminase",2,"0.005446623093681917%","fitness",2,"0.007993605115907274%","binds",1,"0.02302025782688766%","especially",1,"0.0368052999631947%","continue",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","phenyl-imidazol",1,"0.007217090069284064%","periods",1,"0.02035002035002035%","resonance",1,"0.013206550449022714%","","","","followed",1,"0.022568269013766646%","participation",1,"0.1488095238095238%","expected",1,"0.02753303964757709%","total",2,"0.005446623093681917%","occur",2,"0.006004834686467693%","analyzing",1,"0.02302025782688766%","oncology",1,"0.0368052999631947%","eligible",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2-a",1,"0.007217090069284064%","separated",1,"0.02035002035002035%","imagine",1,"0.013206550449022714%","","","","518",1,"0.022568269013766646%","19",1,"0.1488095238095238%","involve",1,"0.02753303964757709%","creatine",2,"0.005446623093681917%","persons",2,"0.06493506493506493%","focal",1,"0.02302025782688766%","now",1,"0.0368052999631947%","7",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","pyridine",1,"0.007217090069284064%","allowed",1,"0.02035002035002035%","appoint",1,"0.013206550449022714%","","","","staggered",1,"0.022568269013766646%","france",1,"0.02560163850486431%","demented",1,"0.02753303964757709%","activity",2,"0.005446623093681917%","agonistic",2,"0.06493506493506493%","123i",1,"0.02302025782688766%","gases",1,"0.0368052999631947%","beginning",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","impy",1,"0.007217090069284064%","entire",1,"0.02035002035002035%","durable",1,"0.013206550449022714%","","","","qualifying",1,"0.022568269013766646%","estimated",1,"0.02560163850486431%","selection",1,"0.02753303964757709%","unhealthy",2,"0.005446623093681917%","autoantibodies",2,"0.06493506493506493%","clarified",1,"0.02302025782688766%","intestinal",1,"0.0368052999631947%","accordance",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","similar",1,"0.007217090069284064%","eliminated",1,"0.02035002035002035%","power",1,"0.013206550449022714%","","","","enter",1,"0.022568269013766646%","860",1,"0.02560163850486431%","background",1,"0.013130252100840336%","physical",2,"0.021884070312888092%","aims",2,"0.09344314222363002%","light",1,"0.02302025782688766%","biotope",1,"0.0368052999631947%","standards",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","structure",1,"0.007217090069284064%","body",1,"0.02035002035002035%","attorney",1,"0.013206550449022714%","","","","42",1,"0.022568269013766646%","000",1,"0.02560163850486431%","affects",1,"0.013130252100840336%","diet",2,"0.005446623093681917%","ia",2,"0.06493506493506493%","our",1,"0.02302025782688766%","large",1,"0.0368052999631947%","outcome",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","β",1,"0.007217090069284064%","14",1,"0.02035002035002035%","eligible",1,"0.013206550449022714%","","","","active",1,"0.022568269013766646%","affected",1,"0.02560163850486431%","thinking",1,"0.013130252100840336%","family",2,"0.021884070312888092%","down",2,"0.034475564596046525%","findings",1,"0.02302025782688766%","type",1,"0.0368052999631947%","measures",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","-amyloid",1,"0.007217090069284064%","days",1,"0.02035002035002035%","double-blind",1,"0.013206550449022714%","","","","until",1,"0.022568269013766646%","countries",1,"0.02560163850486431%","problems",1,"0.013130252100840336%","accordance",2,"0.005446623093681917%","effectively",2,"0.034475564596046525%","express",1,"0.02302025782688766%","microbial",1,"0.0368052999631947%","actively",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","longer",1,"0.007217090069284064%","enrolled",1,"0.02035002035002035%","randomization",1,"0.013206550449022714%","","","","8",1,"0.022568269013766646%","major",1,"0.02560163850486431%","older",1,"0.013130252100840336%","2016",2,"0.005446623093681917%","approach",2,"0.0377196333078686%","significantly",1,"0.02302025782688766%","populations",1,"0.0368052999631947%","portion",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","multicenter",1,"0.007217090069284064%","smoking",1,"0.02035002035002035%","sc",1,"0.013206550449022714%","","","","her",1,"0.022568269013766646%","public",1,"0.02560163850486431%","leading",1,"0.013130252100840336%","guidelines",2,"0.005446623093681917%","reversal",2,"0.034475564596046525%","postulate",1,"0.02302025782688766%","inhabit",1,"0.0368052999631947%","triggered",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","assessing",1,"0.007217090069284064%","precede",1,"0.02035002035002035%","diary",1,"0.013206550449022714%","","","","fifth",1,"0.022568269013766646%","health",1,"0.02560163850486431%","reason",1,"0.013130252100840336%","tomographic",2,"0.005446623093681917%","vascular",2,"0.06493506493506493%","protection",1,"0.02302025782688766%","intestines",1,"0.0368052999631947%","sometime",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","context",1,"0.007217090069284064%","which",1,"0.02035002035002035%","scheduled",1,"0.013206550449022714%","","","","eligible",1,"0.022568269013766646%","issue",1,"0.02560163850486431%","55",1,"0.013130252100840336%","2020",2,"0.005446623093681917%","damage",2,"0.034475564596046525%","very",1,"0.02302025782688766%","copying",1,"0.0368052999631947%","3-7",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","propose",1,"0.007217090069284064%","non-smoking",1,"0.02035002035002035%","additional",1,"0.013206550449022714%","","","","able",1,"0.022568269013766646%","uncertain",1,"0.02560163850486431%","united",1,"0.013130252100840336%","expert",2,"0.005446623093681917%","aim",2,"0.0377196333078686%","few",1,"0.02302025782688766%","organs",1,"0.0368052999631947%","window",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","feasibility",1,"0.007217090069284064%","monitoring",1,"0.02035002035002035%","2",1,"0.013206550449022714%","","","","beyond",1,"0.022568269013766646%","its",1,"0.02560163850486431%","states",1,"0.013130252100840336%","consensus",2,"0.005446623093681917%","established",2,"0.0377196333078686%","route",1,"0.02302025782688766%","could",1,"0.0368052999631947%","determined",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","technique",1,"0.007217090069284064%","vital",1,"0.02035002035002035%","examinations",1,"0.013206550449022714%","","","","third",1,"0.022568269013766646%","evolution",1,"0.02560163850486431%","lose",1,"0.013130252100840336%","document",2,"0.005446623093681917%","delivery",2,"0.007260132968850192%","praxis",1,"0.02302025782688766%","thus",1,"0.0368052999631947%","stable",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","plan",1,"0.007217090069284064%","signs",1,"0.02035002035002035%","6",1,"0.013206550449022714%","","","","mild-to-moderate",1,"0.06802721088435375%","unpredictable",1,"0.02560163850486431%","seeing",1,"0.013130252100840336%","2021",2,"0.005446623093681917%","neurological",2,"0.020189850310332238%","diagnostic",1,"0.02302025782688766%","major",1,"0.0368052999631947%","begin",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","general",1,"0.007217090069284064%","tests",1,"0.02035002035002035%","optionally",1,"0.013206550449022714%","","","","existing",1,"0.06802721088435375%","exactitude",1,"0.02560163850486431%","fine",1,"0.013130252100840336%","aim",2,"0.021884070312888092%","stroke",2,"0.05102763997165131%","parkinsons",1,"0.02302025782688766%","interest",1,"0.0368052999631947%","6-week",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","design",1,"0.007217090069284064%","day",1,"0.02035002035002035%","18-month",1,"0.013206550449022714%","","","","4-week",1,"0.06802721088435375%","however",1,"0.02560163850486431%","details",1,"0.013130252100840336%","concept",2,"0.021884070312888092%","association",2,"0.004016064257028112%","albeit",1,"0.02302025782688766%","early",1,"0.0368052999631947%","month",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","screened",1,"0.007217090069284064%","kind",1,"0.02035002035002035%","mellitus",1,"0.013206550449022714%","","","","run-in",1,"0.06802721088435375%","particularly",1,"0.02560163850486431%","tasks",1,"0.013130252100840336%","features",2,"0.005446623093681917%","nincds-adrda",2,"0.004016064257028112%","uncommon",1,"0.02302025782688766%","works",1,"0.0368052999631947%","final",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","deficit",1,"0.007217090069284064%","liquid",1,"0.02035002035002035%","dm",1,"0.013206550449022714%","","","","12-week",1,"0.06802721088435375%","important",1,"0.02560163850486431%","like",1,"0.013130252100840336%","cost-effectiveness",2,"0.005446623093681917%","establish",2,"0.004016064257028112%","has",1,"0.02302025782688766%","interested",1,"0.0368052999631947%","decisional",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","obtained",1,"0.007217090069284064%","formulation",1,"0.02035002035002035%","generated",1,"0.013206550449022714%","","","","length",1,"0.06802721088435375%","perspective",1,"0.02560163850486431%","reading",1,"0.013130252100840336%","inflammation",2,"0.005446623093681917%","intervention",2,"0.007260132968850192%","been",1,"0.02302025782688766%","diagnostic",1,"0.0368052999631947%","impairments",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","laboratory",1,"0.007217090069284064%","240",1,"0.02035002035002035%","agent",1,"0.013206550449022714%","","","","necessary",1,"0.06802721088435375%","validation",1,"0.02560163850486431%","driving",1,"0.013130252100840336%","comparison",2,"0.005446623093681917%","decreases",2,"0.004016064257028112%","previously",1,"0.02302025782688766%","power",1,"0.0368052999631947%","accompanying",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","testing",1,"0.007217090069284064%","ml",1,"0.02035002035002035%","protecting",1,"0.013206550449022714%","","","","reliably",1,"0.06802721088435375%","therapeutic",1,"0.02560163850486431%","deposits",1,"0.013130252100840336%","msct",2,"0.005446623093681917%","deposits",2,"0.004016064257028112%","solution",1,"0.02302025782688766%","electronic",1,"0.0368052999631947%","spouse",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","given",1,"0.007217090069284064%","non-carbonated",1,"0.02035002035002035%","assaults",1,"0.013206550449022714%","","","","2-week",1,"0.06802721088435375%","strategies",1,"0.02560163850486431%","want",1,"0.013130252100840336%","trajectory",2,"0.021884070312888092%","recognized",2,"0.05102763997165131%","injected",1,"0.02302025782688766%","noses",1,"0.0368052999631947%","partners",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","bolus",1,"0.007217090069284064%","water",1,"0.02035002035002035%","laboratory",1,"0.013206550449022714%","","","","washout",1,"0.06802721088435375%","cerebrospinal",1,"0.02560163850486431%","learn",1,"0.013130252100840336%","edema",2,"0.005446623093681917%","correlation",2,"0.004016064257028112%","small",1,"0.02302025782688766%","technical",1,"0.0368052999631947%","formally",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","injection",1,"0.007217090069284064%","00",1,"0.02035002035002035%","animals",1,"0.013206550449022714%","","","","allow",1,"0.06802721088435375%","fluid",1,"0.02560163850486431%","find",1,"0.013130252100840336%","fibrosis",2,"0.005446623093681917%","plaque",2,"0.004016064257028112%","vain",1,"0.02302025782688766%","point",1,"0.0368052999631947%","asked",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","antecubital",1,"0.007217090069284064%","30",1,"0.02035002035002035%","specifically",1,"0.013206550449022714%","","","","monitor",1,"0.06802721088435375%","fell",1,"0.02560163850486431%","out",1,"0.013130252100840336%","gadolinium",2,"0.005446623093681917%","size",2,"0.004016064257028112%","slow",1,"0.02302025782688766%","nano-sensors",1,"0.0368052999631947%","brief",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","vein",1,"0.007217090069284064%","dosing",1,"0.02035002035002035%","pre-clinical",1,"0.013206550449022714%","","","","re-emergence",1,"0.06802721088435375%","short",1,"0.02560163850486431%","related",1,"0.013130252100840336%","enhancement",2,"0.005446623093681917%","currently",2,"0.004016064257028112%","less",1,"0.02302025782688766%","mimic",1,"0.0368052999631947%","details",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","scans",1,"0.007217090069284064%","standard",1,"0.02035002035002035%","facts",1,"0.013206550449022714%","","","","how",1,"0.10131712259371833%","atypical",1,"0.02560163850486431%","eligibility",1,"0.013130252100840336%","psychological",2,"0.005446623093681917%","leading",2,"0.004016064257028112%","20",1,"0.02302025782688766%","receptors",1,"0.0368052999631947%","interactions",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","venous",1,"0.007217090069284064%","breakfast",1,"0.02035002035002035%","conducted",1,"0.013206550449022714%","","","","handles",1,"0.10131712259371833%","mixed",1,"0.02560163850486431%","another",1,"0.013130252100840336%","result",2,"0.005446623093681917%","9",2,"0.004016064257028112%","seconds",1,"0.02302025782688766%","breath",1,"0.0368052999631947%","materials",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","sampling",1,"0.007217090069284064%","proposed",1,"0.02035002035002035%","pilot",1,"0.013206550449022714%","","","","due",1,"0.10131712259371833%","some",1,"0.02560163850486431%","must",1,"0.013130252100840336%","care",2,"0.03832151753209427%","americans",2,"0.004016064257028112%","via",1,"0.02302025782688766%","gas",1,"0.0368052999631947%","directly",1,"0.025316455696202535%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","measurement",1,"0.007217090069284064%","range",1,"0.02035002035002035%","phase",1,"0.013206550449022714%","","","","generally",1,"0.013683634373289545%","differential",1,"0.02560163850486431%","someone",1,"0.013130252100840336%","elderly",2,"0.03832151753209427%","progressive",2,"0.004016064257028112%","arm",1,"0.02302025782688766%","analyze",1,"0.0368052999631947%","suggests",1,"0.05405405405405406%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","bound",1,"0.007217090069284064%","200",1,"0.02035002035002035%","ii",1,"0.013206550449022714%","","","","regarded",1,"0.013683634373289545%","differentiating",1,"0.02560163850486431%","help",1,"0.013130252100840336%","longitudinal",2,"0.03832151753209427%","cases",2,"0.004016064257028112%","vein",1,"0.02302025782688766%","molecules",1,"0.0368052999631947%","microbes",1,"0.05405405405405406%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","free",1,"0.007217090069284064%","18f",1,"0.13227513227513227%","placebo-controlled",1,"0.013206550449022714%","","","","biological",1,"0.013683634373289545%","rapid",1,"0.02560163850486431%","them",1,"0.013130252100840336%","profiles",2,"0.03832151753209427%","annually",2,"0.007260132968850192%","therefore",1,"0.02302025782688766%","present",1,"0.0368052999631947%","derived",1,"0.05405405405405406%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","hours",1,"0.007217090069284064%","pbr06",1,"0.13227513227513227%","proof",1,"0.013206550449022714%","","","","fluids",1,"0.013683634373289545%","evolutions",1,"0.02560163850486431%","part",1,"0.013130252100840336%","quality",2,"0.03832151753209427%","11",2,"0.004016064257028112%","injections",1,"0.02302025782688766%","compare",1,"0.0368052999631947%","play",1,"0.05405405405405406%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","visual",1,"0.007217090069284064%","microglial",1,"0.13227513227513227%","concept",1,"0.013206550449022714%","","","","fact",1,"0.013683634373289545%","hence",1,"0.02560163850486431%","screened",1,"0.013130252100840336%","action",2,"0.03832151753209427%","1975",2,"0.020189850310332238%","routined",1,"0.02302025782688766%","them",1,"0.0368052999631947%","development",1,"0.05405405405405406%","","","","","","","","",""
